entity,label
http://www.wikidata.org/entity/Q43666990,A Game of Pelota under the Walld of Hondarribia
http://www.wikidata.org/entity/Q43669,Thomas the Apostle
http://www.wikidata.org/entity/Q43670722,Q43670722
http://www.wikidata.org/entity/Q436726,Ary Scheffer
http://www.wikidata.org/entity/Q436738,Gian Giorgio Trissino
http://www.wikidata.org/entity/Q43675,Philip the Apostle
http://www.wikidata.org/entity/Q436797,Samuel van Hoogstraten
http://www.wikidata.org/entity/Q436823,Mariotto Albertinelli
http://www.wikidata.org/entity/Q436844,Armand Guillaumin
http://www.wikidata.org/entity/Q43689,Ambrose
http://www.wikidata.org/entity/Q43696476,Susanne de Baudéan
http://www.wikidata.org/entity/Q43698928,Mayor Küss amid the ruins of Strasbourg
http://www.wikidata.org/entity/Q43706,John Chrysostom
http://www.wikidata.org/entity/Q437094,Delphine de Girardin
http://www.wikidata.org/entity/Q437233,Hendrick ter Brugghen
http://www.wikidata.org/entity/Q437295,Archduke Leopold Wilhelm of Austria
http://www.wikidata.org/entity/Q43734,Gregory XVI
http://www.wikidata.org/entity/Q43742,oasis
http://www.wikidata.org/entity/Q437423,Philippe de Commines
http://www.wikidata.org/entity/Q43746,Bonaventure
http://www.wikidata.org/entity/Q43748,eyebrow
http://www.wikidata.org/entity/Q437682,Rhodopis
http://www.wikidata.org/entity/Q437724,Bernardo Strozzi
http://www.wikidata.org/entity/Q437792,Konstantin Alexeyevich Korovin
http://www.wikidata.org/entity/Q43794,Meleagris
http://www.wikidata.org/entity/Q437959,Old Port of Marseille
http://www.wikidata.org/entity/Q43801,navel
http://www.wikidata.org/entity/Q43805718,Françoise de Lansac
http://www.wikidata.org/entity/Q4382010,profile
http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q4385512,Pietro di Giovanni d'Ambrogio
http://www.wikidata.org/entity/Q4388208,The broken pitcher
http://www.wikidata.org/entity/Q4391878,Bernhard Österman
http://www.wikidata.org/entity/Q439237,Mehmed Emin Aali Pasha
http://www.wikidata.org/entity/Q4393216,Gabrielle Renard
http://www.wikidata.org/entity/Q439439,Johann König
http://www.wikidata.org/entity/Q43945,Jude the Apostle
http://www.wikidata.org/entity/Q4395029,Jules Richomme
http://www.wikidata.org/entity/Q43974,Louis the Pious
http://www.wikidata.org/entity/Q43982,Bartholomew the Apostle
http://www.wikidata.org/entity/Q43999,"St. James the Elder, Apostle"
http://www.wikidata.org/entity/Q44,beer
http://www.wikidata.org/entity/Q44007,Paul Klee
http://www.wikidata.org/entity/Q44008049,Portrait of Maria de' Medici and her son Louis XIII
http://www.wikidata.org/entity/Q44009548,The death of Adonis
http://www.wikidata.org/entity/Q440118,Marie Angélique Arnauld
http://www.wikidata.org/entity/Q44015,John the Apostle
http://www.wikidata.org/entity/Q440369,Maurice Denis
http://www.wikidata.org/entity/Q44042209,Q44042209
http://www.wikidata.org/entity/Q440442,Ulla Tessin
http://www.wikidata.org/entity/Q440465,Catherine Charlotte de Gramont
http://www.wikidata.org/entity/Q44047,"James, son of Alphaeus"
http://www.wikidata.org/entity/Q44069343,Xizun-MA 12036
http://www.wikidata.org/entity/Q44091,Saint Dominic
http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q44124,Lola de Valence
http://www.wikidata.org/entity/Q441378,"François-Michel le Tellier, Marquis de Louvois"
http://www.wikidata.org/entity/Q441416,René II
http://www.wikidata.org/entity/Q44160,Toulon
http://www.wikidata.org/entity/Q441694,Giovanni Battista Carlone
http://www.wikidata.org/entity/Q441774,Arria
http://www.wikidata.org/entity/Q44197,Maximilien Robespierre
http://www.wikidata.org/entity/Q441989,public history
http://www.wikidata.org/entity/Q4421,forest
http://www.wikidata.org/entity/Q44228,Leonidas I
http://www.wikidata.org/entity/Q44233,Hesiod
http://www.wikidata.org/entity/Q442379,Giampietro Campana
http://www.wikidata.org/entity/Q44243189,"Portrait of Antoine, bastard of Burgundy (1421–1504)"
http://www.wikidata.org/entity/Q44248,Jerome
http://www.wikidata.org/entity/Q442484,Cornelis van Haarlem
http://www.wikidata.org/entity/Q442491,Joachim Patinir
http://www.wikidata.org/entity/Q442516,Germanus of Auxerre
http://www.wikidata.org/entity/Q442528,Giovanni Antonio Boltraffio
http://www.wikidata.org/entity/Q44258,Basil of Caesarea
http://www.wikidata.org/entity/Q44265,Benedict of Nursia
http://www.wikidata.org/entity/Q44269,Saint Nicholas
http://www.wikidata.org/entity/Q44281,Ignatius of Loyola
http://www.wikidata.org/entity/Q4429116,The Magpie
http://www.wikidata.org/entity/Q443153,Early Netherlandish painting
http://www.wikidata.org/entity/Q443779,María Blanchard
http://www.wikidata.org/entity/Q44384,Hephaestus
http://www.wikidata.org/entity/Q444087,"Henri Jules, Prince of Condé"
http://www.wikidata.org/entity/Q44416,necktie
http://www.wikidata.org/entity/Q4442468,La Toilette
http://www.wikidata.org/entity/Q4443,Pius VIII
http://www.wikidata.org/entity/Q44435225,Drinkers in a Tavern
http://www.wikidata.org/entity/Q444539,Françoise Prévost
http://www.wikidata.org/entity/Q444636,Jean Raoux
http://www.wikidata.org/entity/Q44475,spear
http://www.wikidata.org/entity/Q44481,Pierre-Simon Laplace
http://www.wikidata.org/entity/Q44494,mill
http://www.wikidata.org/entity/Q445056,"Louis Henri, Prince of Condé"
http://www.wikidata.org/entity/Q44512,epidemic
http://www.wikidata.org/entity/Q44536,Promised Land
http://www.wikidata.org/entity/Q44539,temple
http://www.wikidata.org/entity/Q445891,Frits Thaulow
http://www.wikidata.org/entity/Q44595,cannibalism
http://www.wikidata.org/entity/Q445972,doublet
http://www.wikidata.org/entity/Q446,wheel
http://www.wikidata.org/entity/Q44613,monastery
http://www.wikidata.org/entity/Q44619,fear
http://www.wikidata.org/entity/Q446382,Marianne Stokes
http://www.wikidata.org/entity/Q4468865,Pierre-Justin Ouvrié
http://www.wikidata.org/entity/Q446912,Pierre Séguier
http://www.wikidata.org/entity/Q446919,"Maria, Duchess of Gloucester and Edinburgh"
http://www.wikidata.org/entity/Q446984,Louise Moillon
http://www.wikidata.org/entity/Q447149,Julie Manet
http://www.wikidata.org/entity/Q4474225,Louis-Félix Amiel
http://www.wikidata.org/entity/Q447520,"Louis, Prince of Condé"
http://www.wikidata.org/entity/Q447676,Joseph Boze
http://www.wikidata.org/entity/Q447682,Bartholomeus Spranger
http://www.wikidata.org/entity/Q447730,Giovanni Lanfranco
http://www.wikidata.org/entity/Q44782,port
http://www.wikidata.org/entity/Q447889,"Marie Anne de La Trémoille, princesse des Ursins"
http://www.wikidata.org/entity/Q44789,Morus
http://www.wikidata.org/entity/Q447991,Francesco Fontebasso
http://www.wikidata.org/entity/Q448,Denis Diderot
http://www.wikidata.org/entity/Q448174,"Louis Alexandre, Count of Toulouse"
http://www.wikidata.org/entity/Q448285,Master of the Female Half-Lengths
http://www.wikidata.org/entity/Q44847358,Madeleine of Savoy
http://www.wikidata.org/entity/Q44865,cuirassier
http://www.wikidata.org/entity/Q448927,Madame de Montesson
http://www.wikidata.org/entity/Q44935833,"Musée Saint-Raymond, 25531"
http://www.wikidata.org/entity/Q44936043,Florine Langweil
http://www.wikidata.org/entity/Q44944069,A Woman with a Jug in a Window
http://www.wikidata.org/entity/Q449451,Françoise de Graffigny
http://www.wikidata.org/entity/Q44946,point
http://www.wikidata.org/entity/Q449468,Alvise Giovanni Mocenigo
http://www.wikidata.org/entity/Q44947,Rupert of Salzburg
http://www.wikidata.org/entity/Q449519,Richard Dadd
http://www.wikidata.org/entity/Q44952,Dragon
http://www.wikidata.org/entity/Q45006,Franz Stuck
http://www.wikidata.org/entity/Q450181,Joseph Fesch
http://www.wikidata.org/entity/Q4502142,visual artwork
http://www.wikidata.org/entity/Q450236,Roberto Matta
http://www.wikidata.org/entity/Q450348,The Alyscamps
http://www.wikidata.org/entity/Q450354,Jeanne Julie Éléonore de Lespinasse
http://www.wikidata.org/entity/Q450395,Catherine Henriette de Balzac d'Entragues
http://www.wikidata.org/entity/Q4504549,religious figure
http://www.wikidata.org/entity/Q450730,Georgette Agutte
http://www.wikidata.org/entity/Q4508,navy
http://www.wikidata.org/entity/Q45089,dice
http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q450968,avalerion
http://www.wikidata.org/entity/Q451030,Catherine Hessling
http://www.wikidata.org/entity/Q451099,Winnaretta Singer
http://www.wikidata.org/entity/Q451178,Antoine Perrenot de Granvelle
http://www.wikidata.org/entity/Q45130,The Geographer
http://www.wikidata.org/entity/Q451489,Antoine-Louis Barye
http://www.wikidata.org/entity/Q451587,Timoleon
http://www.wikidata.org/entity/Q451698,Amada
http://www.wikidata.org/entity/Q451841,Didacus of Alcalá
http://www.wikidata.org/entity/Q45190,cement
http://www.wikidata.org/entity/Q45199,sailor
http://www.wikidata.org/entity/Q45205,Raoul Dufy
http://www.wikidata.org/entity/Q452119,Marc-Charles-Gabriel Gleyre
http://www.wikidata.org/entity/Q452123,Marie-Denise Villers
http://www.wikidata.org/entity/Q452254,Jacques Villon
http://www.wikidata.org/entity/Q4523939,Nikolay Shilder
http://www.wikidata.org/entity/Q452530,Chrispijn van den Broeck
http://www.wikidata.org/entity/Q452580,Vincenzo Gonzaga
http://www.wikidata.org/entity/Q4526862,gaiters
http://www.wikidata.org/entity/Q453187,Marie-Gabrielle Capet
http://www.wikidata.org/entity/Q453202,fichu
http://www.wikidata.org/entity/Q45322797,Category:Le Bal des noces du duc de Joyeuse - Anonyme - INV 8731
http://www.wikidata.org/entity/Q453263,Pleumeur-Bodou
http://www.wikidata.org/entity/Q453485,Jean-Baptiste Regnault
http://www.wikidata.org/entity/Q454,peace
http://www.wikidata.org/entity/Q454172,Artus Wolffort
http://www.wikidata.org/entity/Q45417383,linden tree
http://www.wikidata.org/entity/Q454246,Nina de Callias
http://www.wikidata.org/entity/Q454337,"Prince François, Prince of Joinville"
http://www.wikidata.org/entity/Q454589,Jacques de Vaucanson
http://www.wikidata.org/entity/Q454656,Jan Davidsz. de Heem
http://www.wikidata.org/entity/Q454671,Philips Wouwerman
http://www.wikidata.org/entity/Q454678,Bernard van Orley
http://www.wikidata.org/entity/Q454817,Marie-Anne Collot
http://www.wikidata.org/entity/Q454912,Francisco Herrera the Elder
http://www.wikidata.org/entity/Q45530,Eutropia
http://www.wikidata.org/entity/Q45535,Valeria Maximilla
http://www.wikidata.org/entity/Q455392,"Louis Henri, Duke of Bourbon"
http://www.wikidata.org/entity/Q455458,Amasra
http://www.wikidata.org/entity/Q455712,Domenico Beccafumi
http://www.wikidata.org/entity/Q45581,Michael
http://www.wikidata.org/entity/Q45594,greeting
http://www.wikidata.org/entity/Q456,Lyon
http://www.wikidata.org/entity/Q456069,Ildephonsus of Toledo
http://www.wikidata.org/entity/Q456122,Alexandre de Beauharnais
http://www.wikidata.org/entity/Q45614,foal
http://www.wikidata.org/entity/Q45618965,Votive stupa-MA 1175
http://www.wikidata.org/entity/Q45621,ceramic
http://www.wikidata.org/entity/Q456327,Ville-d'Avray
http://www.wikidata.org/entity/Q45656,Limoges
http://www.wikidata.org/entity/Q456673,charity
http://www.wikidata.org/entity/Q456697,Louis Désiré Blanquart-Evrard
http://www.wikidata.org/entity/Q456931,Sextus Tarquinius
http://www.wikidata.org/entity/Q456971,Bartolomeo Vivarini
http://www.wikidata.org/entity/Q457,Poissy
http://www.wikidata.org/entity/Q457098,Fernand Cormon
http://www.wikidata.org/entity/Q45713,titan
http://www.wikidata.org/entity/Q45722,cardinal
http://www.wikidata.org/entity/Q457389,Marcoussis
http://www.wikidata.org/entity/Q4575936,lamb
http://www.wikidata.org/entity/Q457631,Marvejols
http://www.wikidata.org/entity/Q45778,mortar
http://www.wikidata.org/entity/Q45782,aquarium
http://www.wikidata.org/entity/Q45797,Dunkirk
http://www.wikidata.org/entity/Q457976,Nikolai Ge
http://www.wikidata.org/entity/Q45818892,Cornelis Visscher
http://www.wikidata.org/entity/Q458288,Alexandre-Gabriel Decamps
http://www.wikidata.org/entity/Q458327,Honoré Théodore Maxime Gazan de la Peyrière
http://www.wikidata.org/entity/Q45841622,Pilate washing his hands
http://www.wikidata.org/entity/Q45859,Isabella I of Castile
http://www.wikidata.org/entity/Q458688,"Prince Ferdinand Philippe, Duke of Orléans"
http://www.wikidata.org/entity/Q4588927,Sophie d'Artois
http://www.wikidata.org/entity/Q459041,Ambroise Vollard
http://www.wikidata.org/entity/Q45906115,Héroïsme des marins du vaisseau Le Vengeur commandés par le capitaine Renaudin
http://www.wikidata.org/entity/Q45908255,Madame Houdon
http://www.wikidata.org/entity/Q45922,arrow
http://www.wikidata.org/entity/Q45926,annulus
http://www.wikidata.org/entity/Q459331,Cathérine Hübscher
http://www.wikidata.org/entity/Q459447,Siege of Yorktown
http://www.wikidata.org/entity/Q4594605,magistrate
http://www.wikidata.org/entity/Q459626,Ambrosius Benson
http://www.wikidata.org/entity/Q459665,Ambrosius Bosschaert
http://www.wikidata.org/entity/Q45967,Persephone
http://www.wikidata.org/entity/Q459771,Jeanne de Laval
http://www.wikidata.org/entity/Q459845,Decentius
http://www.wikidata.org/entity/Q46,Europe
http://www.wikidata.org/entity/Q460198,Ignacio Zuloaga
http://www.wikidata.org/entity/Q460337,Konstantin Makovsky
http://www.wikidata.org/entity/Q460344,Amélie Beaury-Saurel
http://www.wikidata.org/entity/Q460371,Charles-Claude Flahaut de la Billaderie
http://www.wikidata.org/entity/Q46040503,Old Woman with a Young Man
http://www.wikidata.org/entity/Q4605,Sarah Bernhardt
http://www.wikidata.org/entity/Q460751,Prospero Fontana
http://www.wikidata.org/entity/Q46076,Lepus
http://www.wikidata.org/entity/Q460800,Crémieu
http://www.wikidata.org/entity/Q46083,Franco-Prussian War
http://www.wikidata.org/entity/Q460889,Museo Nacional Centro de Arte Reina Sofía
http://www.wikidata.org/entity/Q461277,Museum Kunstpalast
http://www.wikidata.org/entity/Q461439,Antiope
http://www.wikidata.org/entity/Q461464,Eugène Carrière
http://www.wikidata.org/entity/Q461585,orb
http://www.wikidata.org/entity/Q4618,Carnival
http://www.wikidata.org/entity/Q46190664,diaulos
http://www.wikidata.org/entity/Q461907,Jean Béraud
http://www.wikidata.org/entity/Q461908,Godelina
http://www.wikidata.org/entity/Q462371,Jacques Amyot
http://www.wikidata.org/entity/Q46261,Romanesque architecture
http://www.wikidata.org/entity/Q462644,Théophile de Viau
http://www.wikidata.org/entity/Q462767,Marie Vassilieff
http://www.wikidata.org/entity/Q463065,André Lhote
http://www.wikidata.org/entity/Q46311,bow
http://www.wikidata.org/entity/Q463270,Constance Mayer
http://www.wikidata.org/entity/Q463379,Helmut Kolle
http://www.wikidata.org/entity/Q463400,Piazza Navona
http://www.wikidata.org/entity/Q463440,Hendrickje Stoffels
http://www.wikidata.org/entity/Q46346511,"Musée Saint-Raymond, 25589"
http://www.wikidata.org/entity/Q46349662,"Musée Saint-Raymond, 25582"
http://www.wikidata.org/entity/Q46350942,Interior of the Church in Delft with the Tomb of William the Silent
http://www.wikidata.org/entity/Q46360,Testudinidae
http://www.wikidata.org/entity/Q463653,Marie-Thérèse Walter
http://www.wikidata.org/entity/Q46373,Edgar Degas
http://www.wikidata.org/entity/Q463803,Marie-Hortense Fiquet
http://www.wikidata.org/entity/Q463871,Lower Egypt
http://www.wikidata.org/entity/Q463934,Athaliah
http://www.wikidata.org/entity/Q4640,Vulcan
http://www.wikidata.org/entity/Q464017,Wandering Jew
http://www.wikidata.org/entity/Q464091,Silenus
http://www.wikidata.org/entity/Q46418,Constantius II
http://www.wikidata.org/entity/Q464300,Eva Gonzalès
http://www.wikidata.org/entity/Q464441,Giuseppe Passeri
http://www.wikidata.org/entity/Q46452,opium
http://www.wikidata.org/entity/Q464657,"Charles Ferdinand, Duke of Berry"
http://www.wikidata.org/entity/Q464777,Tomyris
http://www.wikidata.org/entity/Q464898,Pierre Subleyras
http://www.wikidata.org/entity/Q4649,Jupiter
http://www.wikidata.org/entity/Q465304,Otto Scholderer
http://www.wikidata.org/entity/Q4654,Fortuna
http://www.wikidata.org/entity/Q465415,Paolo Anesi
http://www.wikidata.org/entity/Q46551568,Lisa Krugell
http://www.wikidata.org/entity/Q465762,Laocoön and His Sons
http://www.wikidata.org/entity/Q465774,Order of the Golden Fleece
http://www.wikidata.org/entity/Q46582789,Self-portrait
http://www.wikidata.org/entity/Q466048,Francesca da Rimini
http://www.wikidata.org/entity/Q46612920,François I of France
http://www.wikidata.org/entity/Q46616385,Francis I and the art of the Netherlands
http://www.wikidata.org/entity/Q46622212,Life of Saint Jérôme
http://www.wikidata.org/entity/Q466224,Félix Ziem
http://www.wikidata.org/entity/Q466247,"Richilde, Countess of Hainaut"
http://www.wikidata.org/entity/Q466268,"Isabella of Portugal, Duchess of Burgundy"
http://www.wikidata.org/entity/Q466319,Emile Wauters
http://www.wikidata.org/entity/Q466471,Marco Benefial
http://www.wikidata.org/entity/Q466544,loggia
http://www.wikidata.org/entity/Q466588,Henry Moore
http://www.wikidata.org/entity/Q466607,Romaine Brooks
http://www.wikidata.org/entity/Q466639,Olga Boznańska
http://www.wikidata.org/entity/Q466677,Cecilia Beaux
http://www.wikidata.org/entity/Q46686,reredos
http://www.wikidata.org/entity/Q466866,Nessus
http://www.wikidata.org/entity/Q46696,Theodosius I
http://www.wikidata.org/entity/Q466987,Marceline Desbordes-Valmore
http://www.wikidata.org/entity/Q467,woman
http://www.wikidata.org/entity/Q467141,La Clairon
http://www.wikidata.org/entity/Q46728489,Q46728489
http://www.wikidata.org/entity/Q467427,Utagawa Kunisada
http://www.wikidata.org/entity/Q467462,Per Kirkeby
http://www.wikidata.org/entity/Q46750,Valerian
http://www.wikidata.org/entity/Q467515,Zephyrus
http://www.wikidata.org/entity/Q46762,Claudius Gothicus
http://www.wikidata.org/entity/Q467654,Louise Marguerite of Lorraine
http://www.wikidata.org/entity/Q46768,Maximian
http://www.wikidata.org/entity/Q46805,Romanesque art
http://www.wikidata.org/entity/Q46814,Severus II
http://www.wikidata.org/entity/Q46815,Israel Museum
http://www.wikidata.org/entity/Q468214,Ludolf Bakhuizen
http://www.wikidata.org/entity/Q46825,Gothic art
http://www.wikidata.org/entity/Q46840,Diadumenian
http://www.wikidata.org/entity/Q468402,tile
http://www.wikidata.org/entity/Q468413,Dominique Jean Larrey
http://www.wikidata.org/entity/Q468453,Jean Lurçat
http://www.wikidata.org/entity/Q46847,ring
http://www.wikidata.org/entity/Q4684795,Adriaen Cornelisz Beeldemaker
http://www.wikidata.org/entity/Q4684798,Adriaen Jansz Kraen
http://www.wikidata.org/entity/Q468618,Dominique Vivant
http://www.wikidata.org/entity/Q468623,Houses of Parliament serie
http://www.wikidata.org/entity/Q468632,Mattia Preti
http://www.wikidata.org/entity/Q468685,Hilarion
http://www.wikidata.org/entity/Q46871,Juglans regia
http://www.wikidata.org/entity/Q468756,shore
http://www.wikidata.org/entity/Q468772,Anne Vallayer-Coster
http://www.wikidata.org/entity/Q4688510,Aert Jansz Marienhof
http://www.wikidata.org/entity/Q46889,Bos primigenius indicus
http://www.wikidata.org/entity/Q468930,trompe-l'œil
http://www.wikidata.org/entity/Q469056,Pierre-Paul Prud'hon
http://www.wikidata.org/entity/Q469063,Jules Pascin
http://www.wikidata.org/entity/Q4692,Renaissance
http://www.wikidata.org/entity/Q46936369,Q46936369
http://www.wikidata.org/entity/Q469379,Francesco Melzi
http://www.wikidata.org/entity/Q469439,Shitao
http://www.wikidata.org/entity/Q469613,Melchior Broederlam
http://www.wikidata.org/entity/Q469701,Livia
http://www.wikidata.org/entity/Q46996489,Portrait of painter
http://www.wikidata.org/entity/Q46996508,"Frans Hals catalog raisonné, 1909"
http://www.wikidata.org/entity/Q46997040,Antoine Mathieu
http://www.wikidata.org/entity/Q46999168,Master of the Parlement de Paris
http://www.wikidata.org/entity/Q46999986,martyrdom
http://www.wikidata.org/entity/Q47000980,Clemency of Napoleon
http://www.wikidata.org/entity/Q47001069,La Lecture d'une lettre
http://www.wikidata.org/entity/Q47003020,Jean Pépin de Huy
http://www.wikidata.org/entity/Q47006586,Portrait of Margaretha van Oostenrijk
http://www.wikidata.org/entity/Q47007784,Portrait of Adélaide d'Orléans
http://www.wikidata.org/entity/Q47007794,Portrait of Adélaide d'Orléans
http://www.wikidata.org/entity/Q47007865,Portrait of Adélaide d'Orléans
http://www.wikidata.org/entity/Q47011257,The Junta of the Philippines
http://www.wikidata.org/entity/Q47012543,"Musée Saint-Raymond, 98.3.93, 98.3.94"
http://www.wikidata.org/entity/Q47013750,The Beaked
http://www.wikidata.org/entity/Q470337,Stateira
http://www.wikidata.org/entity/Q47034703,Peter Nathan
http://www.wikidata.org/entity/Q47036663,Nude in front of the fireplace
http://www.wikidata.org/entity/Q47036863,Portrait de Martin Zilliox en costume d'Oberseebach
http://www.wikidata.org/entity/Q47038,cheek
http://www.wikidata.org/entity/Q47044541,"April 7, 1903"
http://www.wikidata.org/entity/Q47044543,Cup 98 15 1
http://www.wikidata.org/entity/Q47052192,Metropolis: Underground transporation and urban archæology in Toulouse  1990-2007
http://www.wikidata.org/entity/Q47053,estuary
http://www.wikidata.org/entity/Q470551,Nicolas de Staël
http://www.wikidata.org/entity/Q47057762,"Musée Saint-Raymond, 24024"
http://www.wikidata.org/entity/Q470597,John of Matha
http://www.wikidata.org/entity/Q47064,military personnel
http://www.wikidata.org/entity/Q470655,Philipp Peter Roos
http://www.wikidata.org/entity/Q4706745,Basilica of Santa Maria degli Angeli
http://www.wikidata.org/entity/Q47068620,Q47068620
http://www.wikidata.org/entity/Q47071,brown
http://www.wikidata.org/entity/Q47088516,Repentance of Saint Peter
http://www.wikidata.org/entity/Q47092,rape
http://www.wikidata.org/entity/Q47092691,Michel Marigny
http://www.wikidata.org/entity/Q47092786,Retaule de Vallmoll
http://www.wikidata.org/entity/Q47107,bucket
http://www.wikidata.org/entity/Q47125,Avezzano
http://www.wikidata.org/entity/Q47125700,Bathers
http://www.wikidata.org/entity/Q47127315,Triptych of the Nativity
http://www.wikidata.org/entity/Q47128683,The Procession of the Magi
http://www.wikidata.org/entity/Q47129894,Sacra conversazione
http://www.wikidata.org/entity/Q47130785,Adoration of the Child with two Angels
http://www.wikidata.org/entity/Q47132162,Triptych
http://www.wikidata.org/entity/Q47154,Lucretius
http://www.wikidata.org/entity/Q47156575,Le Pilat
http://www.wikidata.org/entity/Q47156723,The port of Algiers with haze
http://www.wikidata.org/entity/Q47169543,Christ Triumphant over Sin and Death
http://www.wikidata.org/entity/Q47169921,Vanity
http://www.wikidata.org/entity/Q47170203,Virgin in a Garden
http://www.wikidata.org/entity/Q47170513,Q47170513
http://www.wikidata.org/entity/Q47170627,Scenes from the Life of Christ
http://www.wikidata.org/entity/Q47171179,Kitchen Still-Life
http://www.wikidata.org/entity/Q47171396,Catcher's Tackle
http://www.wikidata.org/entity/Q47171506,Low Tide
http://www.wikidata.org/entity/Q47171592,Eve
http://www.wikidata.org/entity/Q47171644,Dune landscape
http://www.wikidata.org/entity/Q471788,Joseph
http://www.wikidata.org/entity/Q472025,Jacob van Oost the Younger
http://www.wikidata.org/entity/Q472073,Alesso Baldovinetti
http://www.wikidata.org/entity/Q4720795,Alexandre-Jean Dubois-Drahonet
http://www.wikidata.org/entity/Q4720857,Alexandre Jacques Chantron
http://www.wikidata.org/entity/Q47210803,Marquise de Brou
http://www.wikidata.org/entity/Q4721482,Alexis Leon Louis Valbrun
http://www.wikidata.org/entity/Q472235,Hippolyte Flandrin
http://www.wikidata.org/entity/Q47231,Odysseus
http://www.wikidata.org/entity/Q4723449,Alfred Smith
http://www.wikidata.org/entity/Q472394,Georg Flegel
http://www.wikidata.org/entity/Q472522,Balthasar van der Ast
http://www.wikidata.org/entity/Q472557,Yannis Kounellis
http://www.wikidata.org/entity/Q47261460,La Citadelle à Tanger
http://www.wikidata.org/entity/Q47263482,Life Class at the École des Beaux-Arts
http://www.wikidata.org/entity/Q47264138,Perspective Notre-Dame
http://www.wikidata.org/entity/Q4726754,Aline Chassériau
http://www.wikidata.org/entity/Q472773,Four Evangelists
http://www.wikidata.org/entity/Q472837,Leon Dabo
http://www.wikidata.org/entity/Q47289399,The Seine and the Apse of Notre Dame
http://www.wikidata.org/entity/Q472898,wet nurse
http://www.wikidata.org/entity/Q47296691,"Self-Portrait, 1904"
http://www.wikidata.org/entity/Q47297417,Saint John the Evangelist on Patmos
http://www.wikidata.org/entity/Q47302680,"Henry VIII, King of England"
http://www.wikidata.org/entity/Q47310030,Philippe Adrion
http://www.wikidata.org/entity/Q4731380,allegorical sculpture
http://www.wikidata.org/entity/Q47315,cavalry
http://www.wikidata.org/entity/Q473194,ox
http://www.wikidata.org/entity/Q473280,Gnaeus Pompeius Magnus
http://www.wikidata.org/entity/Q47339542,Coronation of the Virgin
http://www.wikidata.org/entity/Q4734507,Alonso de Illescas
http://www.wikidata.org/entity/Q473506,"Louis Joseph, Dauphin of France"
http://www.wikidata.org/entity/Q47351693,Mountainous Landscape
http://www.wikidata.org/entity/Q47351908,The Astronomer And His Wife
http://www.wikidata.org/entity/Q47352538,Breakfast with Ham
http://www.wikidata.org/entity/Q47353638,The Painter's Rest
http://www.wikidata.org/entity/Q4735385,Alphonse de Cailleux
http://www.wikidata.org/entity/Q47357499,Conversion of St Clemens
http://www.wikidata.org/entity/Q47357796,Q47357796
http://www.wikidata.org/entity/Q47365,Marie Antoinette
http://www.wikidata.org/entity/Q47366628,Five Apostles
http://www.wikidata.org/entity/Q47367022,Portrait of a Young Man
http://www.wikidata.org/entity/Q47368423,Portrait of Camilla Spinola Balbi
http://www.wikidata.org/entity/Q47369,harp
http://www.wikidata.org/entity/Q473842,Saint-Valery-sur-Somme
http://www.wikidata.org/entity/Q47384936,The Two Friends
http://www.wikidata.org/entity/Q473875,Le Tréport
http://www.wikidata.org/entity/Q474,aqueduct
http://www.wikidata.org/entity/Q47406874,Saint Margret and Saint Agnes
http://www.wikidata.org/entity/Q47407595,Madonna and child
http://www.wikidata.org/entity/Q47408976,The Old Water Well
http://www.wikidata.org/entity/Q474120,Ferdinand de Braekeleer the Elder
http://www.wikidata.org/entity/Q47412198,Allegory of Vanity and Repentance
http://www.wikidata.org/entity/Q474122,convent of San Domenico
http://www.wikidata.org/entity/Q474188,chisel
http://www.wikidata.org/entity/Q474238,Hendrik Willem Mesdag
http://www.wikidata.org/entity/Q474485,Marshal of France
http://www.wikidata.org/entity/Q47455477,Marcelle Marquet
http://www.wikidata.org/entity/Q474555,Castelnau-le-Lez
http://www.wikidata.org/entity/Q47455504,Portrait of Marcelle Marquet
http://www.wikidata.org/entity/Q47457782,Bodhisattva Avalokitesvara-MG 18284
http://www.wikidata.org/entity/Q47457848,"Musée Saint-Raymond, 93 1 1"
http://www.wikidata.org/entity/Q47459207,Category:La Liberté guidant le peuple (RF 129) by Eugène Delacroix
http://www.wikidata.org/entity/Q47461110,The Apse of Notre Dame
http://www.wikidata.org/entity/Q47461179,bodhisattva Avalokiteshvara on Mount Potalaka-EO 2444
http://www.wikidata.org/entity/Q47461193,Category:Tomb of Philippe Pot
http://www.wikidata.org/entity/Q47461207,Standing Buddha-MA 2686
http://www.wikidata.org/entity/Q47461677,Alfred de Richemont
http://www.wikidata.org/entity/Q47462188,Aimée Thibault
http://www.wikidata.org/entity/Q47463267,Buddhas Shakyamuni and Prabhutaratna-EO 2604
http://www.wikidata.org/entity/Q47467180,"The Seine at Pont-Neuf, Fog Effect"
http://www.wikidata.org/entity/Q47467243,"Le Pont Saint-Michel, 1908"
http://www.wikidata.org/entity/Q47467312,Horse-MA 4805
http://www.wikidata.org/entity/Q47467989,The Seine in Paris
http://www.wikidata.org/entity/Q47468015,The Old Port of Marseille
http://www.wikidata.org/entity/Q47468674,"The Port of Marseille, 1918"
